	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
7.991500000000001E+3	2.269414426876718E-3	5.881142030936738E-3
7.992000000000001E+3	2.313567410749652E-3	5.928637009728318E-3
7.992500000000001E+3	2.273921296255690E-3	5.931913310671167E-3
7.993000000000001E+3	2.279548199308319E-3	5.923179492246183E-3
7.993500000000001E+3	2.281242728577649E-3	5.887409203977448E-3
7.994000000000001E+3	2.316834285863835E-3	5.879548149647340E-3
7.994500000000001E+3	2.340226497227667E-3	5.878880269782692E-3
7.995000000000001E+3	2.352637681801185E-3	5.914611907067088E-3
7.995500000000001E+3	2.363539770937477E-3	5.893585395751639E-3
7.996000000000001E+3	2.327996640293725E-3	5.942693160086239E-3
7.996500000000001E+3	2.344838056548132E-3	5.934727687358483E-3
7.997000000000001E+3	2.271686383918919E-3	5.907050903203012E-3
7.997500000000001E+3	2.365825351043640E-3	5.857571436144884E-3
7.998000000000001E+3	2.373456728493984E-3	5.842017684145760E-3
7.998500000000001E+3	2.417660503329746E-3	5.869513607752617E-3
7.999000000000001E+3	2.451717119192714E-3	5.941569319245165E-3
7.999500000000001E+3	2.408380032041303E-3	5.921169350964654E-3
8.000000000000001E+3	2.384652865426040E-3	5.930679093249595E-3
8.000500000000001E+3	2.381105798395009E-3	5.879924437559303E-3
8.001000000000001E+3	2.440393923571270E-3	5.885809040278454E-3
8.001500000000001E+3	2.482494972899593E-3	5.894537592614033E-3
8.002000000000001E+3	2.482837971272104E-3	5.878751000379904E-3
8.002500000000001E+3	2.497795660633600E-3	5.941630473530762E-3
8.003000000000001E+3	2.455732021535316E-3	5.930338563658671E-3
8.003500000000001E+3	2.442755932796508E-3	5.909990204752118E-3
8.004000000000001E+3	2.475591249975548E-3	5.928722433285779E-3
8.004500000000001E+3	2.481578085705982E-3	5.865647008879003E-3
8.005000000000001E+3	2.514249308886698E-3	5.884826774285081E-3
8.005500000000001E+3	2.577293854844056E-3	5.885873154357336E-3
8.006000000000001E+3	2.579261390093893E-3	5.910433006647644E-3
8.006500000000001E+3	2.552402166574480E-3	5.942967463219795E-3
8.007000000000001E+3	2.508383651793507E-3	5.936509807385041E-3
8.007500000000001E+3	2.512591608232905E-3	5.933574351848303E-3
8.008000000000001E+3	2.544241033489339E-3	5.876167345888638E-3
8.008500000000001E+3	2.573355578236522E-3	5.876340089571872E-3
8.009000000000001E+3	2.615459479440091E-3	5.901357937807944E-3
8.009500000000001E+3	2.622784473300324E-3	5.951024613668946E-3
8.010000000000001E+3	2.611888448548932E-3	5.912326154251035E-3
8.010500000000001E+3	2.602218869072299E-3	5.943328789927880E-3
8.011000000000001E+3	2.618875663189840E-3	5.917090924823118E-3
8.011500000000001E+3	2.628815640732725E-3	5.866826620496833E-3
8.012000000000001E+3	2.646840045067842E-3	5.848212673176672E-3
8.012500000000001E+3	2.689554845166199E-3	5.897345776274813E-3
8.013000000000001E+3	2.718700886323332E-3	5.924741997734654E-3
8.013500000000001E+3	2.679895365532317E-3	5.948050058467404E-3
8.014000000000001E+3	2.656709311501808E-3	5.899128368219485E-3
8.014500000000001E+3	2.663158513960405E-3	5.904435709135514E-3
8.015000000000001E+3	2.703862507212281E-3	5.862668239839114E-3
8.015500000000001E+3	2.728733898997232E-3	5.854985530494316E-3
8.016000000000001E+3	2.753188430151699E-3	5.881137129263578E-3
8.016500000000001E+3	2.755679924936099E-3	5.886967678284290E-3
8.017000000000001E+3	2.725102241858304E-3	5.916647861547639E-3
8.017500000000001E+3	2.717760495485695E-3	5.921601225982111E-3
8.018000000000001E+3	2.709604939979056E-3	5.906605530018439E-3
8.018500000000001E+3	2.718181200043336E-3	5.854485760215524E-3
8.019000000000001E+3	2.792250911294938E-3	5.865533874173803E-3
8.019500000000001E+3	2.804939374181539E-3	5.902102162457084E-3
8.020000000000001E+3	2.808558359965681E-3	5.900817894801999E-3
8.020500000000001E+3	2.779009056691430E-3	5.935630227080708E-3
8.021000000000001E+3	2.747162805187547E-3	5.916846673117462E-3
8.021500000000001E+3	2.759205643504304E-3	5.906398419464708E-3
8.022000000000001E+3	2.820678151667808E-3	5.836742156627973E-3
8.022500000000001E+3	2.859324775702957E-3	5.876200398315695E-3
8.023000000000001E+3	2.868633332057650E-3	5.888258112345263E-3
8.023500000000001E+3	2.863236563150953E-3	5.950697776803511E-3
8.024000000000001E+3	2.851663975418390E-3	5.939843311207266E-3
8.024500000000001E+3	2.848942963301044E-3	5.911392227928860E-3
8.025000000000001E+3	2.815443409659535E-3	5.879847548554483E-3
8.025500000000001E+3	2.856805060459403E-3	5.885516707787696E-3
8.026000000000001E+3	2.907554137027228E-3	5.877042243078577E-3
8.026500000000001E+3	2.914018884771053E-3	5.912257583556392E-3
8.027000000000001E+3	2.910120792672457E-3	5.916566495863997E-3
8.027500000000001E+3	2.917089894695057E-3	5.944293995004397E-3
8.028000000000001E+3	2.890181378594484E-3	5.945564298505018E-3
8.028500000000001E+3	2.895480491987561E-3	5.919134636964259E-3
8.029000000000001E+3	2.903390857581070E-3	5.881382610207987E-3
8.029500000000001E+3	2.968530293075555E-3	5.892026842595301E-3
8.030000000000001E+3	2.998476486849016E-3	5.934904480041158E-3
8.030500000000001E+3	3.001344748285881E-3	5.959449430730734E-3
8.031000000000001E+3	2.983536451199649E-3	5.965318797326197E-3
8.031500000000001E+3	2.938501530492148E-3	5.961885832499152E-3
8.032000000000001E+3	2.961133969013250E-3	5.932990115676242E-3
8.032500000000001E+3	3.016618709229971E-3	5.924101934348320E-3
8.033000000000001E+3	3.038761281754111E-3	5.936859420683599E-3
8.033500000000001E+3	3.088336515829369E-3	5.940847443468871E-3
8.034000000000001E+3	3.083538105591711E-3	5.964970399406666E-3
8.034500000000001E+3	3.054837292156188E-3	5.997055190324679E-3
8.035000000000001E+3	3.017373054309285E-3	5.965951697664004E-3
8.035500000000001E+3	3.018155442003150E-3	5.953673373381255E-3
8.036000000000001E+3	3.058737702968824E-3	5.907635011784056E-3
8.036500000000001E+3	3.124134797178494E-3	5.889746538789835E-3
8.037000000000001E+3	3.144676906831334E-3	5.927352192095127E-3
8.037500000000001E+3	3.140628145814328E-3	5.952879772456565E-3
8.038000000000001E+3	3.130368069188238E-3	5.986698427768392E-3
8.038500000000001E+3	3.184629106026390E-3	5.956505190517250E-3
8.039000000000001E+3	3.110646651090843E-3	5.915416583829918E-3
8.039500000000001E+3	3.157802397691792E-3	5.909375952362111E-3
8.040000000000001E+3	3.223265052483121E-3	5.923181153508652E-3
8.040500000000001E+3	3.218681403565242E-3	5.949212018372337E-3
8.041000000000001E+3	3.246796923515413E-3	5.958989937160736E-3
8.041500000000001E+3	3.219779641631675E-3	5.986884147199358E-3
8.042000000000001E+3	3.215161204400685E-3	5.957250428473456E-3
8.042500000000001E+3	3.217764473464780E-3	5.924172909511902E-3
8.043000000000001E+3	3.263753302767040E-3	5.880582819569553E-3
8.043500000000001E+3	3.290224726112901E-3	5.890146330382223E-3
8.044000000000001E+3	3.317583710908845E-3	5.895003608057601E-3
8.044500000000001E+3	3.336889310718015E-3	5.969114987117718E-3
8.045000000000001E+3	3.318582598770146E-3	5.981313419435933E-3
8.045500000000001E+3	3.254310648689316E-3	5.954267569132375E-3
8.046000000000001E+3	3.334475169334803E-3	5.922169176063077E-3
8.046500000000001E+3	3.341543741803906E-3	5.905561956938228E-3
8.047000000000001E+3	3.385993013703798E-3	5.922910384173964E-3
8.047500000000001E+3	3.410112124162061E-3	5.904971978301267E-3
8.048000000000001E+3	3.423885680424808E-3	5.914866336750925E-3
8.048500000000001E+3	3.416095639207853E-3	5.923862384273602E-3
8.049000000000001E+3	3.407823560387042E-3	5.958826791391994E-3
8.049500000000001E+3	3.403591021202553E-3	5.939660527296420E-3
8.050000000000001E+3	3.430097783663768E-3	5.903522774502522E-3
8.050500000000001E+3	3.463134443799124E-3	5.862516135350936E-3
8.051000000000001E+3	3.500357745198258E-3	5.919910112523444E-3
8.051500000000001E+3	3.502432144017933E-3	5.962760610607846E-3
8.052000000000001E+3	3.473570259048154E-3	5.951755196192746E-3
8.052500000000001E+3	3.499838636556706E-3	5.912477759767567E-3
8.053000000000001E+3	3.486466401608748E-3	5.892703687865339E-3
8.053500000000001E+3	3.512316945261636E-3	5.871298343942244E-3
8.054000000000001E+3	3.581807097987745E-3	5.856512042565981E-3
8.054500000000001E+3	3.580365846601553E-3	5.861826380520027E-3
8.055000000000001E+3	3.597620878233572E-3	5.900725447397379E-3
8.055500000000001E+3	3.568837304726935E-3	5.918027157709949E-3
8.056000000000001E+3	3.602562735820079E-3	5.927293514454629E-3
8.056500000000001E+3	3.589600470689154E-3	5.885667099788205E-3
8.057000000000001E+3	3.591892254413765E-3	5.830400448941086E-3
8.057500000000001E+3	3.625685779732089E-3	5.824838194862496E-3
8.058000000000001E+3	3.664140174349636E-3	5.863497591775633E-3
8.058500000000001E+3	3.664531163421856E-3	5.901068119021352E-3
8.059000000000001E+3	3.644693022064535E-3	5.884416668472912E-3
8.059500000000001E+3	3.655301501580677E-3	5.879129861229833E-3
8.060000000000001E+3	3.655899735936007E-3	5.814287123863632E-3
8.060500000000001E+3	3.702312801811564E-3	5.816287209358731E-3
8.061000000000001E+3	3.744614156820387E-3	5.823186223778191E-3
8.061500000000001E+3	3.762113739128258E-3	5.841245614795507E-3
8.062000000000001E+3	3.745713215912677E-3	5.889679030256184E-3
8.062500000000001E+3	3.747883334902650E-3	5.888644563359986E-3
8.063000000000001E+3	3.733392224432656E-3	5.842367930595125E-3
8.063500000000001E+3	3.754824360033923E-3	5.824906620906013E-3
8.064000000000001E+3	3.764573440962669E-3	5.815055664420252E-3
8.064500000000001E+3	3.833080151117531E-3	5.798856500668768E-3
8.065000000000001E+3	3.872516284865861E-3	5.823287874496786E-3
8.065500000000001E+3	3.859885167301586E-3	5.849523304914479E-3
8.066000000000001E+3	3.853234697504695E-3	5.857664903634047E-3
8.066500000000001E+3	3.837185506024895E-3	5.842985017207455E-3
8.067000000000001E+3	3.875789410743112E-3	5.803037569319886E-3
8.067500000000001E+3	3.900702213974178E-3	5.749073243566892E-3
8.068000000000001E+3	3.910081293727028E-3	5.744766608052652E-3
8.068500000000001E+3	3.934222718190146E-3	5.801799789089309E-3
8.069000000000001E+3	3.964980318636017E-3	5.792394899654395E-3
8.069500000000001E+3	3.939720507093722E-3	5.770846369619494E-3
8.070000000000001E+3	3.942048508707489E-3	5.755521727385403E-3
8.070500000000001E+3	3.965819027136320E-3	5.745559916028869E-3
8.071000000000001E+3	3.944850950507382E-3	5.741144925024149E-3
8.071500000000001E+3	4.025615855920289E-3	5.692016636364259E-3
8.072000000000001E+3	4.060400655100695E-3	5.745020970329479E-3
8.072500000000001E+3	4.056833839498203E-3	5.740099533012512E-3
8.073000000000001E+3	4.033297272967967E-3	5.778394797160732E-3
8.073500000000001E+3	4.004966793436704E-3	5.702846489898121E-3
8.074000000000001E+3	4.005488654380079E-3	5.704126145730229E-3
8.074500000000001E+3	4.072657624425934E-3	5.646128780263448E-3
8.075000000000001E+3	4.085749263585645E-3	5.628994580833311E-3
8.075500000000001E+3	4.129026924962958E-3	5.634816978552076E-3
8.076000000000001E+3	4.103317375991903E-3	5.673385497444316E-3
8.076500000000001E+3	4.144604679722568E-3	5.659654924808711E-3
8.077000000000001E+3	4.116658330605376E-3	5.650415466681804E-3
8.077500000000001E+3	4.102763240917197E-3	5.610786700119999E-3
8.078000000000001E+3	4.137293415148103E-3	5.595418162737420E-3
8.078500000000001E+3	4.164287251972093E-3	5.567380103741029E-3
8.079000000000001E+3	4.180509907200382E-3	5.561562166871262E-3
8.079500000000001E+3	4.172961204007617E-3	5.626753083690063E-3
8.080000000000001E+3	4.183965297306024E-3	5.632066566829906E-3
8.080500000000001E+3	4.152264611788092E-3	5.623324870374532E-3
8.081000000000001E+3	4.152071726179328E-3	5.522744291883818E-3
8.081500000000001E+3	4.168998900823897E-3	5.501642341379549E-3
8.082000000000001E+3	4.242034644222781E-3	5.520291742028343E-3
8.082500000000001E+3	4.294653376188743E-3	5.548129419313698E-3
8.083000000000001E+3	4.258256345487405E-3	5.539224147310695E-3
8.083500000000001E+3	4.238234834057923E-3	5.517334579031453E-3
8.084000000000001E+3	4.220939695332384E-3	5.512662264998155E-3
8.084500000000001E+3	4.224949883352427E-3	5.479779481325102E-3
8.085000000000001E+3	4.277524538290512E-3	5.476489764928397E-3
8.085500000000001E+3	4.323072409187489E-3	5.459680219672799E-3
8.086000000000001E+3	4.304423055745545E-3	5.446322259907210E-3
8.086500000000001E+3	4.315217011700424E-3	5.456379526012797E-3
8.087000000000001E+3	4.302114525839415E-3	5.485361885992370E-3
8.087500000000001E+3	4.290434204400951E-3	5.439489711925432E-3
8.088000000000001E+3	4.274144596683024E-3	5.417592436493877E-3
8.088500000000001E+3	4.282453582654265E-3	5.414807406670061E-3
8.089000000000001E+3	4.333502441570353E-3	5.369662465327673E-3
8.089500000000001E+3	4.351605817704386E-3	5.378342476820552E-3
8.090000000000001E+3	4.345438698507786E-3	5.413662101140315E-3
8.090500000000001E+3	4.344958448809543E-3	5.415465351651139E-3
8.091000000000001E+3	4.307077707548047E-3	5.380383535684651E-3
8.091500000000001E+3	4.306989470591044E-3	5.369702783125625E-3
8.092000000000001E+3	4.331974411860235E-3	5.323241379751384E-3
8.092500000000001E+3	4.353759770988053E-3	5.323094334114022E-3
8.093000000000001E+3	4.373349254897118E-3	5.333359379139868E-3
8.093500000000001E+3	4.382775703100114E-3	5.378667634110417E-3
8.094000000000001E+3	4.378326030777777E-3	5.338892487400281E-3
8.094500000000001E+3	4.369313540919082E-3	5.343897953172508E-3
8.095000000000001E+3	4.333150258119537E-3	5.299808223044521E-3
8.095500000000001E+3	4.347050489863984E-3	5.270197021794115E-3
8.096000000000001E+3	4.402532149708049E-3	5.263508536574210E-3
8.096500000000001E+3	4.419220693885778E-3	5.275580065779935E-3
8.097000000000001E+3	4.418518627435104E-3	5.309548615721932E-3
8.097500000000001E+3	4.413718545675714E-3	5.290574299472159E-3
8.098000000000001E+3	4.375426801578494E-3	5.232948623589027E-3
8.098500000000001E+3	4.391597470342674E-3	5.224284333749468E-3
8.099000000000001E+3	4.418990378350782E-3	5.213905900894761E-3
8.099500000000001E+3	4.436761384202245E-3	5.214702141719127E-3
8.100000000000001E+3	4.467496302603641E-3	5.240452493803565E-3
8.100500000000001E+3	4.467931739363762E-3	5.253635972964360E-3
8.101000000000001E+3	4.428511638432648E-3	5.268197396880480E-3
8.101500000000001E+3	4.434802504130430E-3	5.246134557132672E-3
8.102000000000001E+3	4.412830517295596E-3	5.222367333727771E-3
8.102500000000001E+3	4.410239533026887E-3	5.182896164183568E-3
8.103000000000001E+3	4.479227040500585E-3	5.150377370792401E-3
8.103500000000001E+3	4.481529018404868E-3	5.176439679782490E-3
8.104000000000001E+3	4.486625948579364E-3	5.223095299482606E-3
8.104500000000001E+3	4.447315013810301E-3	5.202834642783220E-3
8.105000000000001E+3	4.423596705293415E-3	5.152941529541499E-3
8.105500000000001E+3	4.458377145634739E-3	5.149674464035802E-3
8.106000000000001E+3	4.461890425092061E-3	5.172170470088447E-3
8.106500000000001E+3	4.469587517093484E-3	5.159006142174738E-3
8.107000000000001E+3	4.489852062892926E-3	5.144433616063321E-3
8.107500000000001E+3	4.481057364359427E-3	5.168681390762250E-3
8.108000000000001E+3	4.455945092576259E-3	5.155019169108842E-3
8.108500000000001E+3	4.455774181884261E-3	5.157791301183731E-3
8.109000000000001E+3	4.448057147234081E-3	5.153022960416372E-3
8.109500000000001E+3	4.444641450800990E-3	5.089981650595128E-3
8.110000000000001E+3	4.531338378254276E-3	5.054289930785926E-3
8.110500000000001E+3	4.541470277928767E-3	5.109642038490815E-3
8.111000000000001E+3	4.553098191012821E-3	5.093292919822516E-3
8.111500000000001E+3	4.502777113582049E-3	5.142227618490685E-3
8.112000000000001E+3	4.471351179420479E-3	5.109569767222459E-3
8.112500000000001E+3	4.458079627846372E-3	5.097007923429630E-3
8.113000000000001E+3	4.496762803818988E-3	5.049212576531208E-3
8.113500000000001E+3	4.500902825846731E-3	5.048268189393796E-3
8.114000000000001E+3	4.504056267683084E-3	5.057554307354585E-3
8.114500000000001E+3	4.555811316477791E-3	5.104848065067127E-3
8.115000000000001E+3	4.558629297263130E-3	5.098130674077412E-3
8.115500000000001E+3	4.519314001256963E-3	5.084679194099754E-3
8.116000000000001E+3	4.506975344909867E-3	5.052319953914871E-3
8.116500000000001E+3	4.533233364769189E-3	5.021899946110478E-3
8.117000000000001E+3	4.579118224957740E-3	5.023457599157348E-3
8.117500000000001E+3	4.605154617161420E-3	5.036292414566222E-3
8.118000000000001E+3	4.632750135461329E-3	5.068978199937587E-3
8.118500000000001E+3	4.560104306354334E-3	5.111637771648832E-3
8.119000000000001E+3	4.540882730726763E-3	5.103354739621313E-3
8.119500000000001E+3	4.556917635199906E-3	5.040367522197469E-3
8.120000000000001E+3	4.574407154663252E-3	5.002756750398521E-3
8.120500000000001E+3	4.617826222309702E-3	4.994406190934962E-3
8.121000000000001E+3	4.630217756799864E-3	5.027891892664798E-3
8.121500000000001E+3	4.664439846585220E-3	5.032680492509721E-3
8.122000000000001E+3	4.635735589045038E-3	5.055323189684546E-3
8.122500000000001E+3	4.573583326456710E-3	5.017023319216575E-3
8.123000000000001E+3	4.586394910654684E-3	4.962568345484486E-3
8.123500000000001E+3	4.590428570402855E-3	4.969437182177406E-3
8.124000000000001E+3	4.629672114571563E-3	4.938147809623549E-3
8.124500000000001E+3	4.636692496270089E-3	4.973700404913361E-3
8.125000000000001E+3	4.675208513963161E-3	4.991152467527136E-3
8.125500000000001E+3	4.616156947718425E-3	4.989264713028942E-3
8.126000000000001E+3	4.596105452918446E-3	4.980784356588361E-3
8.126500000000001E+3	4.623133138815631E-3	4.940545228841199E-3
8.127000000000001E+3	4.621569069830015E-3	4.935816312727882E-3
8.127500000000001E+3	4.642724050895591E-3	4.929292179834338E-3
